neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
10,110,0,42,1,43,1,75
4,73,1,20,3,2,1,0
4,74,0,27,4,1,1,0
1,30,0,59,2,2,17,365
1,53,1,39,2,2,3,5
1,53,1,35,2,1,3,0
4,18,0,100,3,14,1,255
5,105,1,19,2,6,2,232
1,118,0,55,1,16,1,25
10,117,1,100,2,1,1,90
6,98,1,50,1,2,1,0
4,74,0,110,1,2,1,0
0,106,1,39,3,3,7,0
1,52,1,45,3,5,1,75
6,95,0,35,4,6,4,5
6,94,1,18,3,4,1,0
1,135,1,22,2,1,2,0
10,117,0,33,3,9,1,0
0,106,0,129,1,9,1,339
5,59,1,26,1,4,1,0
5,101,1,22,1,2,1,0
1,115,1,55,1,33,1,44
2,29,1,43,3,5,1,1
8,131,0,84,2,1,1,305
1,32,1,50,2,1,1,0
4,17,0,53,3,3,1,0
6,98,1,59,5,11,1,0
10,110,0,45,6,17,1,260
6,112,1,40,1,9,1,349
4,17,1,29,1,34,1,98
0,89,0,135,5,1,2,0
5,101,1,25,5,1,1,0
4,100,1,33,7,1,1,0
4,2,0,74,3,50,1,7
1,135,1,42,3,11,3,0
11,4,0,90,2,8,1,2
8,41,0,38,2,2,1,123
7,125,1,22,3,15,1,137
9,26,0,70,3,7,1,184
4,2,0,120,3,1,2,21
5,80,0,190,2,10,2,350
10,110,1,44,1,32,3,81
1,118,1,31,4,2,1,5
4,18,0,80,4,4,1,0
2,34,1,20,3,2,1,0
4,2,1,15,14,2,1,4
4,18,0,110,2,7,1,48
6,14,0,27,3,27,1,54
6,96,1,35,2,7,1,0
10,117,1,30,1,5,1,4
1,32,0,80,2,12,1,316
6,91,1,25,1,16,1,242
1,118,1,55,2,4,1,180
0,89,0,199,1,28,4,60
4,74,1,39,1,11,2,250
9,26,1,30,2,9,1,86
4,85,1,19,1,3,1,0
1,118,1,22,5,1,3,0
1,118,1,27,5,3,1,0
5,80,1,20,14,2,1,0
6,90,0,42,21,1,1,0
1,118,0,59,2,6,1,0
4,17,0,80,2,1,1,3
1,118,1,20,7,4,3,0
5,105,1,20,3,1,2,0
1,30,1,20,1,7,1,60
4,18,1,53,2,21,4,171
4,121,1,49,2,21,1,41
6,49,1,24,4,8,2,102
4,17,1,32,3,9,1,1
6,98,1,38,2,33,2,138
6,97,0,79,2,51,1,14
1,30,1,45,1,24,1,28
5,105,0,75,2,6,1,12
4,100,2,27,1,4,2,309
5,101,1,49,1,3,1,0
6,97,1,35,1,9,1,0
0,106,0,95,2,7,1,145
10,33,1,32,4,2,2,166
11,99,0,70,3,2,2,246
4,121,1,20,2,7,1,0
4,2,0,69,2,3,1,0
6,91,1,25,1,25,1,1
1,32,1,50,2,10,1,82
4,92,1,21,2,1,1,0
1,30,0,55,2,3,1,0
6,98,0,55,3,3,5,339
7,86,1,13,7,1,1,0
4,119,0,109,1,2,5,361
4,74,0,36,21,1,1,0
10,33,1,45,2,14,1,38
1,115,0,30,1,4,1,0
5,101,0,50,21,1,1,0
10,110,0,90,2,3,1,0
1,30,1,48,1,5,5,0
1,115,0,29,2,3,1,0
6,49,1,60,2,2,1,35
1,52,1,30,2,1,1,250
5,101,1,14,7,1,1,0
5,80,1,20,2,4,1,0
6,96,0,40,1,2,2,0
5,105,1,29,3,12,1,63
6,98,1,40,3,9,1,5
4,74,1,25,3,3,1,35
1,32,0,85,4,2,1,0
1,52,1,65,1,31,1,49
4,85,1,15,2,25,1,27
1,30,0,50,2,7,1,4
1,32,1,30,5,3,1,1
1,134,1,30,5,2,1,11
1,118,0,160,2,12,1,350
1,30,0,49,2,5,1,0
1,30,1,41,2,24,2,48
4,85,0,50,1,30,1,0
4,2,1,53,2,31,1,15
2,29,1,15,7,1,1,0
6,90,0,150,3,2,1,66
1,32,1,60,1,15,1,359
4,17,0,50,2,4,1,0
5,101,1,39,14,1,2,66
6,95,1,35,3,1,1,34
6,94,1,20,3,2,1,0
11,4,0,30,1,1,1,19
4,92,0,55,3,16,1,0
6,96,1,30,3,1,1,0
1,118,1,50,2,2,1,0
8,37,1,44,2,29,1,243
1,30,1,39,1,1,1,0
4,17,1,30,5,6,1,0
6,95,0,44,1,2,1,0
5,105,1,22,1,4,2,0
5,105,1,25,1,4,2,0
10,117,1,20,5,1,2,0
4,121,1,30,1,6,1,0
4,2,1,60,1,5,2,35
10,111,1,30,1,3,1,58
6,97,0,43,30,8,1,279
6,94,1,15,1,2,1,0
6,95,1,23,2,2,1,0
1,118,1,40,3,10,2,0
1,115,0,35,5,1,2,0
10,117,1,30,4,10,1,26
6,95,1,79,2,4,1,42
2,6,1,21,2,11,2,0
6,98,0,70,2,11,1,35
5,101,1,35,2,2,1,123
1,32,1,47,2,23,4,87
1,135,0,55,7,5,1,0
1,30,1,45,4,1,1,0
1,118,0,65,2,19,1,1
4,73,1,20,7,1,1,0
1,134,1,50,2,1,1,0
10,117,1,40,7,1,1,0
2,29,1,55,1,1,1,84
1,53,1,34,2,17,4,85
11,60,0,39,2,37,1,60
5,102,0,33,14,4,1,0
10,111,0,130,90,1,2,311
4,85,0,25,31,1,1,84
1,32,1,40,3,17,1,147
1,135,0,55,62,1,8,329
6,98,0,65,2,4,1,0
1,30,1,21,10,19,1,251
7,82,0,80,2,15,1,170
5,102,1,40,1,8,2,0
0,89,0,40,30,2,1,156
5,101,1,30,3,13,1,8
5,101,0,30,2,2,1,0
1,118,1,50,2,41,1,54
4,18,1,20,1,7,1,0
1,30,0,32,5,2,1,276
5,105,0,45,2,10,1,42
4,17,0,42,7,2,1,0
6,122,1,24,2,1,1,69
6,98,0,65,2,2,1,0
4,2,1,35,2,28,1,2
1,52,1,40,1,1,1,0
2,7,0,57,1,35,6,320
6,49,1,30,4,5,1,124
5,102,0,90,1,6,1,0
5,105,1,25,7,5,1,0
6,49,1,90,2,1,1,0
6,98,1,40,2,3,1,0
6,98,0,119,3,9,1,233
11,4,1,32,1,10,1,0
5,102,1,20,5,1,1,0
4,18,0,460,3,3,4,347
1,53,0,78,3,28,1,167
4,2,0,300,2,12,4,362
10,110,1,35,1,7,1,137
5,101,0,50,2,2,8,279
6,94,1,39,25,1,19,341
3,71,0,60,2,16,1,129
4,17,1,59,1,2,1,0
4,73,0,45,2,38,1,312
4,92,0,40,5,1,1,2
1,30,0,72,2,11,17,353
4,73,0,24,7,1,1,0
1,53,1,25,3,1,1,0
5,80,0,99,3,6,1,0
1,30,1,40,2,9,1,157
6,94,1,15,4,4,1,0
4,73,0,45,2,4,1,0
1,53,0,109,5,5,1,102
6,49,0,75,3,5,1,0
4,73,1,25,1,53,2,78
6,98,0,110,3,5,1,0
6,98,1,60,2,8,1,85
4,121,1,25,3,9,2,21
7,86,1,75,14,2,1,0
10,111,0,65,2,14,1,0
6,49,0,75,4,19,2,115
6,14,0,70,18,1,1,296
6,97,1,30,2,12,1,83
4,18,1,49,3,5,1,0
6,95,0,300,1,5,1,285
4,2,0,120,3,34,1,35
4,74,1,45,3,1,2,0
5,101,0,70,3,2,1,0
1,118,1,24,2,3,1,0
5,105,0,70,4,10,1,31
9,1,0,36,5,3,1,0
4,2,1,39,2,49,1,71
1,30,0,42,3,3,1,0
4,121,1,17,4,8,1,0
8,131,0,35,30,1,19,332
9,133,0,30,3,1,1,0
10,117,1,35,2,5,1,0
0,120,1,18,5,4,4,247
1,32,0,100,2,2,1,0
7,83,0,30,2,12,1,171
6,91,1,22,3,31,1,96
1,32,0,170,2,6,2,0
4,92,1,29,2,7,1,0
0,42,0,50,2,11,1,35
10,111,1,50,4,5,1,0
6,14,0,130,3,21,1,73
11,4,0,59,4,1,1,0
10,111,1,30,4,3,1,310
4,121,1,32,1,4,2,251
11,4,0,75,3,10,1,0
6,95,0,91,1,11,1,4
0,42,0,65,2,4,1,19
4,74,1,20,1,1,4,4
11,4,1,57,1,6,1,0
1,30,1,25,6,6,1,0
1,32,1,30,3,6,1,0
9,1,1,52,1,14,1,117
6,98,1,50,5,1,1,0
6,98,1,45,2,20,2,42
1,115,1,40,2,19,1,24
9,1,1,29,2,30,1,59
4,74,0,55,3,7,2,179
2,29,0,100,2,4,2,0
4,18,1,25,2,2,2,0
0,89,1,32,2,12,1,65
1,135,0,70,3,7,1,0
5,80,1,18,1,1,1,0
4,17,1,25,2,3,1,0
1,118,1,35,6,1,1,0
5,80,0,85,2,3,1,0
4,74,0,193,2,3,1,164
1,30,1,29,2,4,2,18
5,101,1,27,6,2,3,0
1,30,1,30,2,6,1,0
4,85,1,33,2,1,3,0
5,105,0,80,3,1,2,310
1,32,0,70,2,13,1,2
10,117,1,20,2,2,1,0
6,98,1,38,2,26,2,142
1,32,0,55,2,3,1,0
6,90,1,55,1,11,1,0
5,101,0,42,1,2,2,0
4,121,0,40,1,3,1,0
10,117,0,75,2,13,1,15
6,49,0,40,3,23,1,33
0,24,1,25,1,11,1,43
6,94,1,30,3,35,2,85
9,132,1,35,2,12,1,290
4,119,1,90,1,32,1,24
1,135,0,98,2,8,2,2
1,118,1,20,3,5,1,0
5,105,1,35,4,8,1,0
5,105,1,30,3,5,2,0
10,110,0,60,1,15,1,87
4,18,0,99,60,1,17,280
10,111,0,35,2,3,1,0
1,32,1,25,2,22,1,128
4,119,0,151,2,2,4,23
6,98,1,59,3,8,1,0
5,102,1,25,4,11,1,6
4,17,1,35,3,17,1,12
1,118,1,21,29,1,1,0
10,110,1,30,2,24,1,32
5,101,1,50,20,1,1,0
6,94,1,25,3,22,1,61
6,122,1,80,2,21,1,215
1,118,1,29,2,7,1,4
5,101,1,45,3,5,2,31
4,18,1,150,4,3,2,148
1,118,1,25,5,7,1,0
6,97,1,35,2,6,4,0
6,91,0,40,1,4,1,6
6,97,1,27,2,6,4,0
9,26,1,30,2,15,1,332
4,121,1,75,2,15,1,51
11,50,0,35,2,7,1,356
10,110,1,49,7,4,1,94
6,95,1,50,3,3,1,12
0,120,0,50,5,2,1,0
4,18,1,55,4,8,1,220
6,97,0,40,3,4,1,34
5,102,0,95,4,1,2,0
5,80,0,85,3,7,1,68
1,32,1,33,2,38,2,153
1,32,0,40,5,4,1,0
0,79,1,20,1,1,2,35
1,134,1,17,5,4,1,0
1,52,1,56,2,7,1,9
6,95,0,175,2,2,2,0
4,2,1,20,3,1,1,0
1,32,0,59,2,7,1,68
4,2,0,69,2,3,1,0
4,18,0,55,2,28,3,0
10,110,1,90,5,1,1,0
11,84,1,14,30,11,1,249
6,49,1,23,1,9,1,136
7,86,0,50,3,1,1,0
1,32,0,80,2,7,1,26
6,94,1,80,3,18,1,50
5,80,1,30,5,5,1,8
0,57,0,38,30,2,1,129
6,95,1,48,1,5,1,18
5,102,0,95,1,2,2,0
5,105,1,30,4,3,1,0
4,17,1,36,3,4,1,0
10,110,0,50,4,27,2,86
4,119,1,25,4,3,1,0
6,94,0,48,4,13,1,310
6,94,0,220,2,17,1,293
4,2,0,80,2,7,1,0
0,27,0,59,3,17,1,238
5,16,0,40,2,49,1,81
4,73,0,172,3,2,5,118
9,133,0,42,2,18,1,332
4,18,0,95,2,9,2,35
5,102,1,30,1,2,1,0
1,115,0,42,1,5,1,0
4,121,1,25,4,8,1,0
2,76,0,78,3,6,1,78
2,76,1,52,3,6,1,0
6,97,1,43,2,18,1,351
5,101,0,100,3,8,1,0
6,97,1,58,3,31,3,30
1,135,0,60,7,1,1,0
1,118,1,25,1,69,1,24
4,2,1,80,3,4,1,0
4,2,0,119,2,6,1,23
4,100,1,200,1,5,1,33
6,21,1,15,2,7,2,0
2,35,0,30,3,6,1,0
9,62,1,38,3,6,1,66
1,52,1,40,3,7,1,125
2,76,1,30,2,5,1,82
1,135,1,55,3,25,1,47
4,18,1,50,2,2,1,0
6,95,0,45,4,6,1,0
1,32,0,55,2,14,1,0
4,2,1,49,2,16,1,4
6,98,0,88,4,2,1,4
5,102,1,35,1,26,1,58
6,97,0,60,2,18,1,57
6,97,1,40,2,18,1,35
11,93,1,55,2,13,1,346
4,18,1,45,4,4,1,84
6,97,0,58,14,8,2,97
1,32,1,38,1,10,2,277
1,135,1,23,2,6,1,322
7,86,0,99,3,29,1,14
6,94,0,40,2,1,1,0
6,97,2,26,3,3,1,35
4,18,0,95,1,27,4,126
6,97,1,58,3,18,3,43
1,135,0,45,2,2,1,10
4,2,1,30,1,55,1,261
10,110,1,34,1,4,1,0
10,33,1,40,1,12,1,20
5,105,1,35,3,14,1,34
1,53,0,49,7,1,1,0
4,18,0,103,3,17,4,355
1,135,1,50,1,21,7,3
5,102,0,60,4,1,1,0
2,67,0,80,7,3,1,24
4,85,1,55,3,3,2,0
4,2,1,22,5,1,2,323
10,33,0,40,1,3,1,0
5,16,1,30,1,12,1,83
1,53,0,65,4,1,1,0
8,37,0,59,2,12,1,94
1,32,0,49,5,1,1,0
0,10,0,85,4,2,1,125
1,135,1,50,2,2,1,100
1,30,0,360,1,7,7,9
10,111,0,45,2,2,1,0
5,80,1,30,6,6,1,7
6,49,0,50,2,8,1,0
0,120,1,45,2,12,1,0
6,95,1,35,2,4,1,287
6,97,1,30,2,1,1,252
5,80,0,85,3,20,1,0
4,2,1,20,1,24,4,0
0,89,1,99,1,21,4,88
6,98,1,40,2,1,1,15
6,98,1,60,4,6,1,1
1,52,0,100,1,7,1,0
5,80,1,23,1,3,2,4
1,118,1,16,3,26,2,72
6,97,0,60,3,16,1,111
1,32,1,30,5,35,1,36
0,120,0,43,2,2,1,0
6,91,0,120,2,13,1,0
4,2,1,22,2,3,2,131
4,17,1,30,6,3,1,0
0,89,1,75,1,14,1,178
8,37,1,90,1,32,1,163
10,110,1,22,3,2,1,0
1,118,0,100,2,2,1,337
8,131,1,27,3,3,1,0
2,34,1,25,3,25,2,77
5,101,1,24,3,7,1,0
6,98,0,60,3,1,1,11
6,91,1,45,2,2,1,0
1,32,0,57,6,3,1,0
4,85,0,130,1,10,5,279
1,118,1,60,1,1,1,0
6,94,1,16,1,4,1,0
5,101,1,26,3,8,1,2
2,7,1,35,3,1,1,35
1,30,0,25,5,7,1,0
4,18,1,45,3,5,1,0
1,134,0,95,5,11,1,121
11,84,0,24,1,3,1,0
5,101,1,350,5,2,1,0
1,32,1,45,2,4,1,158
1,32,1,50,3,5,1,0
6,98,1,70,2,15,1,38
10,117,1,27,2,2,2,0
1,30,0,50,1,13,3,357
7,87,0,60,2,30,12,361
6,97,0,40,4,20,4,31
1,32,0,45,4,2,1,0
1,118,1,35,4,7,1,0
6,21,1,39,4,2,1,0
1,30,1,60,2,2,1,46
10,117,0,50,3,24,2,302
10,111,0,80,7,2,1,0
6,97,1,40,2,2,1,0
5,102,1,65,2,8,1,153
1,32,1,60,1,24,1,0
4,92,1,20,7,2,1,73
1,32,1,50,2,1,2,57
11,4,1,25,3,9,1,0
4,92,0,65,3,6,1,35
0,42,1,35,1,65,1,330
1,118,0,52,2,10,1,146
4,2,1,129,1,1,2,341
1,32,1,30,9,4,1,0
5,102,0,90,14,2,1,0
4,18,1,50,2,7,2,0
6,96,0,150,2,7,1,0
4,18,1,35,4,14,1,14
6,98,1,32,2,24,1,1
1,118,0,80,30,1,1,95
4,2,1,20,1,24,4,0
1,135,1,50,2,6,1,84
1,115,0,65,3,20,1,0
0,72,0,55,2,15,6,100
4,18,0,149,1,4,1,0
1,135,1,40,1,2,1,0
6,49,1,60,2,28,1,170
6,49,0,150,5,13,2,125
0,129,1,55,1,1,1,138
4,121,1,29,1,20,1,73
6,98,0,85,1,52,6,274
1,32,1,35,1,10,1,20
6,95,0,25,3,10,1,0
1,115,0,59,8,3,1,4
10,111,0,145,3,4,1,0
7,125,1,16,2,14,1,190
0,42,0,130,1,14,1,348
4,2,1,195,2,1,1,13
1,118,1,29,1,7,1,0
5,102,0,55,3,3,1,35
4,121,1,25,4,6,1,0
0,79,1,44,3,1,1,0
5,80,1,30,2,20,2,22
5,102,1,20,1,5,2,0
6,97,1,75,1,7,1,86
4,85,0,100,4,2,2,28
7,87,0,45,2,20,12,334
4,18,0,50,3,30,1,11
6,90,1,70,2,5,1,15
1,30,0,60,7,1,1,0
2,76,2,28,1,10,1,15
1,118,1,41,1,8,1,22
3,70,1,24,1,24,1,352
4,74,0,40,4,1,2,0
0,79,1,30,2,2,1,0
6,122,0,32,1,19,45,134
11,84,1,27,1,11,1,68
0,39,0,32,1,11,45,142
0,39,0,32,1,3,45,164
5,103,1,45,1,69,2,166
6,98,0,70,2,4,1,0
5,103,1,45,1,52,2,164
11,99,0,69,1,7,3,294
5,59,1,55,2,18,1,11
6,97,0,48,3,1,1,0
4,2,1,50,1,11,1,12
5,101,2,15,2,6,2,7
1,118,1,50,2,1,1,365
2,76,1,19,2,2,1,0
10,117,0,30,5,24,1,29
10,68,1,20,2,21,1,50
0,27,0,100,2,13,1,57
4,74,1,45,3,16,2,274
4,121,1,22,4,3,1,0
6,95,0,65,28,2,1,70
1,53,1,40,3,29,1,66
1,32,1,37,3,7,4,67
2,76,1,23,1,2,1,0
5,105,0,38,1,4,1,23
4,73,0,65,10,17,1,13
1,52,1,23,1,5,1,0
2,76,1,38,2,8,1,66
5,80,1,120,5,2,1,25
1,32,0,58,15,2,1,94
6,95,1,23,4,1,1,35
11,81,0,140,1,14,1,90
6,97,0,85,30,1,1,35
4,121,0,39,30,8,1,0
5,102,1,25,2,16,1,32
6,49,0,29,7,9,1,39
10,111,0,50,3,32,1,0
5,80,1,26,2,11,1,9
7,83,1,32,3,37,1,14
11,11,1,29,1,10,3,101
1,135,1,150,1,3,7,9
1,135,0,60,30,3,1,33
4,18,1,57,4,8,1,88
7,86,0,28,13,2,1,84
0,51,0,75,1,12,1,113
1,32,0,85,4,10,2,170
1,32,1,69,2,19,1,140
6,97,0,100,1,8,1,234
10,117,1,45,2,6,1,1
6,95,1,42,6,3,3,173
6,96,0,90,3,7,1,0
1,53,1,35,30,2,1,0
2,76,1,35,1,31,1,0
11,36,1,35,3,11,1,347
5,101,0,185,1,3,1,62
1,32,0,59,3,9,1,11
11,0,0,139,3,1,1,178
6,91,1,35,2,8,1,342
5,102,1,29,2,9,1,35
11,84,0,28,3,23,1,5
6,95,0,95,2,15,1,110
4,2,0,135,1,1,8,332
4,2,0,105,1,3,8,312
5,101,1,35,1,5,1,365
6,98,1,50,3,7,1,339
5,105,1,50,5,3,2,0
0,120,1,25,4,13,1,35
0,39,1,29,3,19,1,249
6,95,0,88,3,10,2,50
5,101,0,50,10,2,1,12
1,115,1,8,1,35,4,0
4,92,1,18,5,4,1,0
4,2,0,79,2,8,1,0
8,114,1,54,1,17,1,358
1,30,1,30,2,7,1,79
6,95,0,115,5,1,3,0
0,79,0,72,2,3,1,0
0,120,0,85,2,20,5,4
6,95,1,59,3,2,3,364
6,98,0,75,2,7,1,0
2,7,1,30,2,5,1,0
6,98,0,120,1,4,1,48
4,121,1,15,4,4,1,0
11,4,0,35,3,3,1,0
1,135,0,65,2,2,1,4
1,118,1,65,2,7,3,5
5,102,1,35,2,17,1,242
0,129,0,55,1,44,1,295
1,30,1,45,4,2,1,0
5,105,0,55,1,8,1,5
1,30,0,40,2,1,1,0
4,73,1,15,1,4,1,1
2,76,1,26,3,7,2,0
0,130,1,15,3,6,1,141
6,97,0,60,2,10,1,21
5,105,0,59,2,16,1,46
4,18,0,72,4,15,1,1
5,105,0,70,2,10,1,156
4,74,0,37,2,26,1,92
1,30,1,23,2,9,1,0
6,49,0,65,4,1,1,0
6,98,0,84,60,2,6,117
6,49,0,95,2,5,1,0
1,115,1,49,21,1,19,342
6,90,0,30,2,3,1,0
1,118,1,28,20,1,1,0
4,119,0,189,1,2,2,334
6,97,0,115,3,23,3,278
5,102,1,19,3,9,1,12
5,105,1,40,1,11,2,252
11,11,1,59,1,6,3,13
2,104,0,140,4,6,1,125
2,34,1,19,1,1,2,29
6,49,0,90,1,3,1,0
1,53,0,190,5,7,1,0
1,118,1,44,1,9,1,35
6,94,1,38,2,3,2,2
6,95,1,69,3,1,3,89
10,117,1,30,2,12,1,26
1,115,1,33,2,3,1,2
0,57,0,169,1,7,9,175
4,2,0,65,7,8,1,225
4,17,1,25,1,15,1,0
10,110,0,60,3,10,1,4
4,2,2,19,2,2,3,0
9,1,0,33,10,7,2,67
6,96,0,69,2,5,1,39
6,95,1,27,2,9,3,133
0,44,1,28,2,22,1,0
2,35,1,13,5,1,1,0
4,121,1,25,1,6,1,35
5,80,1,25,2,6,1,0
6,95,1,55,1,16,2,49
4,2,0,50,3,6,1,0
4,18,0,100,5,5,2,0
5,80,1,28,1,6,1,0
10,110,1,23,3,7,2,0
9,26,1,20,3,1,1,0
6,98,0,73,2,17,1,0
4,2,1,40,3,2,1,3
5,101,1,40,2,16,1,53
1,135,1,25,1,6,1,35
1,32,1,25,5,2,1,47
1,30,1,35,3,4,2,0
6,97,0,60,10,1,1,0
4,121,1,25,3,9,1,49
10,33,1,30,2,2,1,0
6,95,1,20,4,5,1,0
6,49,1,110,2,1,1,0
6,94,1,49,20,1,19,362
6,94,1,27,1,1,1,4
0,130,0,45,2,25,1,211
7,87,0,55,2,17,12,352
4,2,1,50,1,5,4,0
1,135,0,36,14,1,1,43
4,2,1,30,1,12,4,0
4,85,1,30,2,2,1,0
0,51,1,35,7,4,2,280
4,17,0,80,4,18,4,131
6,95,0,40,2,4,1,0
0,120,0,50,4,3,1,0
6,49,0,37,7,13,1,1
6,49,0,140,2,5,1,0
5,105,0,120,3,5,2,0
0,51,0,88,5,14,4,41
10,110,0,99,1,26,11,312
4,18,1,75,2,27,1,111
1,115,0,70,2,1,1,0
4,17,1,20,3,2,1,0
1,134,1,36,3,7,1,0
4,73,1,35,1,5,1,125
11,36,1,75,2,2,2,177
6,98,0,59,14,2,1,28
6,90,0,140,4,4,3,341
4,18,0,60,5,2,2,74
0,120,0,40,30,1,1,0
5,102,0,28,3,13,1,0
1,32,2,30,1,1,1,0
0,79,0,80,7,6,2,356
5,101,1,68,2,4,1,125
10,111,0,99,3,5,1,0
5,101,1,35,2,26,1,56
6,122,0,66,63,1,13,219
10,110,0,195,3,2,1,88
10,110,1,47,2,8,1,38
4,121,1,30,7,2,1,0
1,32,1,80,2,12,1,332
10,33,1,25,4,3,1,0
11,93,0,51,3,3,1,88
9,107,1,18,2,2,1,0
5,105,1,40,25,1,19,364
10,63,0,50,2,10,2,0
1,32,1,29,1,31,1,5
10,111,1,40,3,7,1,9
5,102,1,30,3,5,1,0
5,101,1,34,1,10,1,0
4,119,1,60,3,16,2,47
4,119,0,349,2,5,5,361
4,119,0,379,2,3,5,360
4,119,0,439,2,6,5,352
4,119,0,549,2,6,5,326
6,49,0,65,4,6,1,10
10,110,0,60,3,12,1,0
6,49,0,250,2,12,1,309
6,97,0,59,2,7,1,2
1,134,1,30,2,53,1,216
0,39,0,49,2,13,1,332
0,120,0,30,4,3,1,3
10,117,1,29,2,13,1,11
1,30,0,112,4,3,2,74
1,53,1,25,2,14,2,16
1,32,1,70,2,4,1,0
4,17,1,29,4,1,1,36
1,135,1,30,4,4,2,0
5,80,1,20,1,37,1,35
6,96,1,50,2,9,1,79
10,111,0,75,3,3,1,29
0,79,0,80,2,8,1,34
4,18,0,60,4,4,2,0
10,68,1,25,1,35,1,54
1,30,0,9,1,6,4,0
7,127,1,35,1,14,1,327
2,76,0,35,112,2,1,173
0,89,1,100,3,7,1,65
1,32,1,45,2,26,1,19
10,33,0,85,5,3,1,8
2,76,1,25,1,1,1,0
5,101,1,24,1,5,1,22
6,95,1,35,1,5,1,126
1,30,1,40,3,1,4,0
4,18,1,55,1,10,1,354
5,80,0,83,60,10,1,91
1,118,0,65,5,3,2,7
4,2,0,48,3,20,1,247
0,57,1,25,1,15,1,98
6,49,1,58,2,10,1,28
1,30,0,220,3,19,1,131
4,2,1,30,1,9,1,0
4,2,1,20,1,18,1,10
4,121,1,30,4,24,2,0
7,127,1,35,1,41,1,103
5,105,1,45,2,9,1,40
6,98,0,63,1,13,1,105
10,111,1,40,1,8,6,316
5,102,0,40,4,1,1,0
4,121,1,35,2,12,1,15
6,90,0,99,1,5,1,75
5,102,0,55,4,4,1,0
11,4,1,90,1,9,1,174
4,121,0,70,2,3,1,0
6,94,1,65,3,5,1,88
5,80,0,69,7,2,1,0
0,108,1,25,2,17,1,335
1,52,0,25,14,1,1,0
5,80,0,85,2,3,2,0
4,74,1,40,7,8,3,365
4,121,0,49,5,4,2,340
2,7,1,35,3,20,1,43
6,96,0,60,3,21,1,45
5,101,0,60,7,2,1,0
1,52,1,32,1,17,1,86
1,118,0,95,2,4,1,0
4,121,0,30,3,10,1,0
1,115,0,55,3,1,1,310
4,92,1,28,3,2,1,0
9,133,0,49,2,18,1,232
10,117,1,35,1,31,1,19
2,76,1,25,1,6,1,0
5,101,0,90,5,3,1,27
1,32,1,48,4,9,1,360
4,74,1,25,2,4,1,0
1,32,0,97,2,9,1,47
1,118,1,20,4,2,1,33
10,111,1,32,2,2,1,0
4,18,0,115,2,4,1,25
6,95,1,30,4,10,1,125
4,2,0,66,2,3,1,9
4,74,0,120,1,1,1,0
11,75,1,13,2,2,2,46
6,14,1,30,3,2,1,125
6,94,1,65,1,3,1,9
5,105,0,65,2,13,1,38
1,115,1,45,3,11,1,68
0,39,1,29,10,4,4,37
1,53,0,175,2,3,1,0
0,79,2,20,1,45,1,19
1,118,0,55,1,5,1,10
6,95,1,33,1,43,1,153
6,94,0,70,3,23,2,330
4,119,1,35,1,3,1,0
4,17,0,79,2,12,3,1
1,118,0,89,4,21,2,280
5,102,1,30,3,1,1,0
4,18,0,70,6,6,1,4
2,34,0,21,6,2,1,0
4,74,1,25,2,7,1,248
2,29,0,50,2,36,1,281
10,117,1,20,1,4,2,29
4,18,0,95,60,1,4,279
1,32,0,135,3,1,1,364
4,85,0,75,1,2,1,0
6,49,0,44,3,11,1,193
0,57,2,35,1,38,1,90
6,49,0,120,2,6,1,10
4,74,1,32,4,8,1,358
5,80,0,50,7,1,1,311
6,94,1,21,3,2,1,0
6,96,1,39,2,12,1,1
1,115,1,80,2,10,1,0
1,115,0,75,5,1,1,0
1,118,1,55,2,6,3,143
6,49,0,65,3,4,1,0
0,79,1,45,2,1,1,0
10,110,1,26,2,1,1,0
6,94,1,20,3,1,2,19
4,2,1,175,2,2,1,23
5,105,1,20,3,5,1,5
2,6,1,49,1,10,1,90
2,54,0,110,6,2,1,0
10,110,1,30,2,5,1,0
1,32,1,60,5,11,1,16
6,95,0,120,1,4,1,364
9,1,1,50,2,24,1,178
1,134,0,60,3,1,1,0
5,101,1,39,1,10,1,68
6,122,1,60,2,11,1,35
4,74,1,25,3,1,1,0
4,17,0,75,5,1,1,0
5,105,0,55,4,9,1,0
5,102,1,17,7,1,1,83
0,10,0,80,2,24,10,342
1,32,0,90,3,31,10,349
4,85,1,20,4,2,1,0
4,2,0,115,3,15,4,341
1,32,1,50,2,11,1,88
4,85,1,47,1,5,1,349
4,85,0,43,1,9,1,0
1,135,0,95,3,6,1,118
6,98,0,100,5,7,1,0
10,63,1,19,2,6,2,1
3,48,1,32,3,10,1,30
6,49,0,80,3,16,1,6
5,105,0,89,4,6,1,3
2,5,1,19,2,16,4,320
5,101,1,30,1,24,1,0
8,37,0,60,4,12,1,134
5,80,1,49,2,16,1,0
5,101,0,68,5,4,1,27
5,105,1,70,4,1,1,156
0,39,1,24,3,1,1,52
5,22,0,65,7,10,1,355
5,101,0,35,3,4,1,0
10,117,1,24,2,5,1,35
1,118,0,100,2,9,1,0
1,135,1,50,3,5,2,351
10,111,0,73,3,14,1,9
1,135,1,50,3,6,2,351
11,4,0,45,5,2,1,0
11,99,0,85,2,9,1,292
1,53,1,168,1,2,2,76
2,76,0,60,2,6,1,0
4,121,1,40,1,44,1,344
4,92,0,85,3,4,1,326
5,59,1,30,1,5,1,30
